customer_id,company_name,contact_name,email,phone,created_at,country
8324,DataCorp,Tariq Ben,tariqben697@gmail.com,,2013-07-30,  Canada
6631,Innova,Tariq Ben,tariqben395@hotmail.com,0607973921,2012-05-06,Allemagne
7298,,Tariq Ben,tariqben387@yahoo.fr,,2013-10-02,  France
7148,DataCorp,Ali Nouar,alinouar391@gmail.com,+1-8578512806,2019-03-16,Allemagne   
2311,SoftWave,Jean Dupont,jeandupont61@gmail.com,+1-0195971748,2022-09-15,  Tunisie   
8627,AlphaSoft,Ali Nouar,alinouar703@gmail.com,+33 6 65639888,2017-11-17,Maroc
532,DataCorp,,xeeegu377@hotmail.com,,2022-02-08,Japon
5359,Innova,wiwga,wiwga898@yahoo.fr,0600351994,2012-11-22,Canada   
4576,TechNova,Tariq Ben,tariqben991@gmail.com,0726982833,2015-10-16,Canada
4756,AlphaSoft,Ali Nouar,alinouar118@gmail.com,,2020-04-27,Maroc   
4389,DataCorp,Marie Curie,mariecurie802@hotmail.com,0324055158,2013-05-29,Japon   
765,,Ali Nouar,alinouar429@yahoo.fr,0683964021,2020-04-25,USA   
5522,,Jean Dupont,jeandupont907@gmail.com,0655084764,2013-11-28,Allemagne   
3138,,Jean Dupont,jeandupont670@company.com,,2012-12-05,  Japon   
8966,TechNova,Ali Nouar,,+1-9248895797,2014-03-07,  Maroc   
3058,DataCorp,ieifp,ieifp415@company.com,0020657548,2011-08-04,Maroc
5760,TechNova,Laura Smith,laurasmith861@hotmail.com,,2011-06-26,  USA   
9026,DataCorp,Marie Curie,mariecurie605@yahoo.fr,0285191466,2021-06-02,  Japon   
3786,AlphaSoft,Ali Nouar,alinouar630@hotmail.com,+33 6 78079934,2013-06-17,Italie
7376,TechNova,Tariq Ben,tariqben610@gmail.com,0061225106,2013-11-01,Allemagne   
9980,SoftWave,fxxjH,fxxjh343@hotmail.com,+1-3738016259,2012-11-19,USA   
9073,AlphaSoft,Tariq Ben,tariqben328@yahoo.fr,+33 6 10102228,2010-03-17,  Allemagne
8410,DataCorp,,ffnyfh402@company.com,+33 6 44529742,2017-06-15,Canada   
5027,TechNova,fdquh,fdquh383@company.com,+1-8980676365,2014-07-01,USA   
8168,TechNova,Marie Curie,mariecurie902@company.com,+33 6 11170754,2016-01-14,Tunisie
7603,TechNova,Laura Smith,laurasmith873@hotmail.com,0604756142,2021-06-10,  Italie
7285,TechNova,Jean Dupont,jeandupont205@hotmail.com,0667054112,2015-10-18,  Maroc
6681,DataCorp,iTPnF,itpnf983@gmail.com,0669930776,2015-11-30,Maroc   
6752,AlphaSoft,Marie Curie,mariecurie800@company.com,+33 6 68268559,2014-05-04,  Japon   
4816,AlphaSoft,Jean Dupont,jeandupont347@company.com,+33 6 73320844,2020-07-12,  USA   
3806,Innova,Jean Dupont,jeandupont30@company.com,0614041285,2011-07-28,Allemagne   
1314,TechNova,,lvwfjq536@yahoo.fr,0657372264,2023-01-23,Japon
7060,AlphaSoft,Marie Curie,mariecurie55@yahoo.fr,,2012-01-17,Allemagne
8736,SoftWave,Tariq Ben,tariqben130@company.com,0312033137,2020-01-19,  Japon
3119,DataCorp,Ali Nouar,alinouar500@yahoo.fr,,2021-03-19,Maroc   
915,Innova,Marie Curie,mariecurie609@hotmail.com,,2013-08-11,  Italie   
8767,TechNova,Marie Curie,mariecurie245@gmail.com,0791625009,2010-02-09,Allemagne
5764,,qPHpq,qphpq170@yahoo.fr,0636950036,2015-11-26,  USA
3890,Innova,Jean Dupont,jeandupont994@yahoo.fr,+1-8075835184,2022-09-19,USA   
2368,Innova,Laura Smith,laurasmith997@yahoo.fr,0696172867,2021-11-22,  USA   
4943,SoftWave,Tariq Ben,tariqben289@yahoo.fr,0631975970,2013-07-18,  Italie   
1192,ALPHASOFT,,kskoct653@hotmail.com,0229786974,2019-05-16,  Italie   
8809,SoftWave,Jean Dupont,jeandupont366@hotmail.com,0971298295,2017-08-28,Tunisie   
4558,DataCorp,Laura Smith,laurasmith384@company.com,,2015-06-13,Allemagne
8038,SoftWave,Tariq Ben,tariqben854@company.com,+33 6 57049374,2015-09-18,Allemagne   
7953,,Marie Curie,mariecurie567@company.com,0645053351,2011-08-14,  Canada
3563,Innova,Tariq Ben,tariqben232@yahoo.fr,+1-4079405255,2022-02-03,  Canada   
1266,SoftWave,Ali Nouar,alinouar755@gmail.com,,2022-03-07,Canada   
7508,TechNova,Tariq Ben,tariqben908@gmail.com,0618543694,2020-04-26,Italie
3711,SoftWave,,usmagx427@hotmail.com,0677141752,2021-12-08,Tunisie   
7334,,Laura Smith,laurasmith646@yahoo.fr,0108011851,2019-03-19,Allemagne
4495,,Ali Nouar,alinouar723@yahoo.fr,+1-7372660642,2020-07-19,  Maroc   
9933,,,pjddvs375@yahoo.fr,0815615050,2020-12-21,  Allemagne
2050,,Tariq Ben,tariqben381@hotmail.com,+33 6 26942131,2011-06-04,  Canada
7289,SoftWave,Jean Dupont,jeandupont326@company.com,+1-5202852325,2017-02-20,USA
5741,Innova,Marie Curie,mariecurie287@hotmail.com,0655482259,2016-04-07,Italie   
8743,,Tariq Ben,tariqben583@company.com,,2014-09-08,  Italie
6808,,Ali Nouar,alinouar385@company.com,,2012-01-01,  Espagne   
8599,,EdRRr,edrrr264@yahoo.fr,+1-7372921671,2014-02-22,  Maroc
3755,,,rekjub385@hotmail.com,0610824690,2013-09-23,  France
1250,,,edkelt166@gmail.com,0158543274,2017-11-15,  Japon
2580,AlphaSoft,Marie Curie,mariecurie57@company.com,,2014-02-04,  Maroc
5958,TechNova,Ali Nouar,alinouar19@hotmail.com,+1-7043464934,2011-09-12,  Allemagne
9929,Innova,Marie Curie,mariecurie297@yahoo.fr,,2017-07-27,  Allemagne   
2137,AlphaSoft,,qbrcrl132@company.com,0484314161,2022-08-21,USA
5073,DataCorp,,psdgdu40@company.com,+1-6864271507,2012-10-16,  Espagne   
126,TechNova,Ali Nouar,alinouar857@gmail.com,0686575462,2014-12-24,Canada
7810,,Ali Nouar,alinouar591@company.com,0572199456,2017-02-19,Maroc   
3969,Innova,Ali Nouar,alinouar550@gmail.com,0628295924,2016-02-12,  Maroc   
3510,TechNova,Marie Curie,mariecurie459@yahoo.fr,+33 6 62946885,2014-09-07,  Japon
9958,SoftWave,Ali Nouar,alinouar33@gmail.com,0688726590,2022-06-07,Japon
398,TechNova,Tariq Ben,tariqben352@company.com,0605945297,2013-03-11,  Espagne
7102,DataCorp,Laura Smith,laurasmith484@yahoo.fr,,2011-02-21,USA
6550,DATACORP,Ali Nouar,alinouar811@yahoo.fr,0402989675,2021-06-15,  Espagne   
4178,,Laura Smith,laurasmith585@hotmail.com,,2017-09-04,Maroc   
944,SOFTWAVE,Ali Nouar,alinouar765@gmail.com,+33 6 85862154,2010-06-19,  Japon
2698,TechNova,Marie Curie,mariecurie764@hotmail.com,,2018-04-13,  France   
5803,,Ali Nouar,alinouar578@hotmail.com,+1-2016227472,2020-12-12,  USA   
2832,TechNova,Marie Curie,mariecurie666@hotmail.com,+33 6 39360168,2019-11-03,Tunisie
7522,DataCorp,Jean Dupont,jeandupont694@hotmail.com,0561351158,2021-03-10,Tunisie   
4067,TechNova,Jean Dupont,jeandupont210@company.com,+33 6 99036738,2014-04-25,France
6842,,Jean Dupont,jeandupont665@gmail.com,0283684788,2012-06-26,  USA
9355,DataCorp,SnqpJ,snqpj856@gmail.com,+33 6 74301854,2016-03-12,Italie   
6647,AlphaSoft,HNGbf,hngbf613@company.com,0608090783,2021-08-13,Tunisie   
9965,DataCorp,Laura Smith,laurasmith979@gmail.com,0033245281,2020-04-08,  Japon   
9377,DATACORP,Ali Nouar,alinouar210@hotmail.com,0682475612,2016-11-19,  Allemagne
3009,DataCorp,IttmK,ittmk682@yahoo.fr,0681555286,2020-06-14,France
2745,AlphaSoft,Tariq Ben,tariqben656@yahoo.fr,+1-5278389325,2016-03-10,  Italie   
5633,AlphaSoft,Jean Dupont,jeandupont121@company.com,+33 6 73119156,2020-03-17,  USA
6619,DataCorp,JNdYB,jndyb153@gmail.com,+1-9216248950,2012-07-22,Allemagne   
1679,AlphaSoft,Tariq Ben,tariqben85@company.com,+33 6 30573452,2018-06-03,Japon
2494,Innova,Ali Nouar,alinouar202@gmail.com,0696440501,2018-08-24,  Allemagne
1157,,HGANo,hgano719@gmail.com,,2021-08-26,  Maroc   
4419,DataCorp,Jean Dupont,jeandupont800@company.com,0421127884,2019-01-05,  Italie
7720,AlphaSoft,Marie Curie,mariecurie791@company.com,0617334604,2018-09-11,France
9582,,Ali Nouar,alinouar985@hotmail.com,0685841633,2017-12-06,Allemagne
5313,TechNova,,ckweeg730@hotmail.com,0670709165,2010-07-18,  France   
8336,SoftWave,Laura Smith,laurasmith502@hotmail.com,0091367299,2021-12-31,  Allemagne
8304,AlphaSoft,Marie Curie,mariecurie794@hotmail.com,+1-6400541336,2014-03-05,  Canada   
1648,,Tariq Ben,tariqben453@hotmail.com,+33 6 20409948,2022-08-10,  Japon
6641,AlphaSoft,WSlWl,wslwl251@gmail.com,+1-2774677004,2021-07-13,Japon   
7323,,Tariq Ben,tariqben125@yahoo.fr,,2022-04-07,Italie   
968,DataCorp,Ali Nouar,alinouar949@gmail.com,+33 6 56981690,2017-08-20,  Canada   
4228,AlphaSoft,PopJn,popjn769@hotmail.com,0655368787,2012-09-20,  Canada   
1057,SoftWave,,vbwswv186@company.com,0678347386,2017-09-20,Espagne
5960,,fywaj,fywaj857@gmail.com,0625583987,2016-12-18,  USA   
198,TechNova,Laura Smith,laurasmith432@gmail.com,+1-9633725371,2018-02-08,France
7192,Innova,Tariq Ben,tariqben766@company.com,+1-1139118945,2018-09-07,  Italie   
3961,SoftWave,Ali Nouar,alinouar190@yahoo.fr,0648542535,2010-11-23,  Japon   
236,SoftWave,Ali Nouar,alinouar430@company.com,,2017-12-15,Japon
2469,TechNova,Laura Smith,laurasmith633@yahoo.fr,+1-5002897494,2014-02-23,Maroc
2178,SOFTWAVE,Laura Smith,laurasmith848@hotmail.com,+33 6 91369854,2022-07-19,Canada
7185,DataCorp,Laura Smith,laurasmith49@yahoo.fr,,2018-05-27,  Espagne
3680,SoftWave,Ali Nouar,alinouar53@hotmail.com,,2018-02-15,Japon   
4765,,Marie Curie,mariecurie161@yahoo.fr,0314944476,2012-01-22,  Canada
204,SoftWave,Marie Curie,mariecurie109@yahoo.fr,0647540317,2013-06-18,  Tunisie
8632,,,qnkeqb941@gmail.com,,2016-01-14,  Japon   
3799,Innova,ali nouar,alinouar123@company.com,0244757320,2013-06-06,Italie
184,TechNova,Tariq Ben,tariqben180@company.com,,2019-11-26,Tunisie   
9259,,Ali Nouar,alinouar496@company.com,+33 6 65571543,2014-06-28,Espagne   
4269,SoftWave,ftRRq,ftrrq895@hotmail.com,,2012-07-07,Allemagne   
160,Innova,,capymi903@gmail.com,0518515575,2022-10-26,Tunisie
2801,,yauXf,yauxf703@company.com,0335604956,2016-11-02,  Tunisie
5631,DataCorp,Ali Nouar,alinouar861@company.com,0839053067,2012-11-08,  Espagne   
7808,AlphaSoft,Jean Dupont,jeandupont391@hotmail.com,0663336607,2011-03-19,  France
5612,,Ali Nouar,alinouar810@gmail.com,+1-5815130906,2017-12-10,Italie   
790,SoftWave,xexlc,xexlc259@hotmail.com,+33 6 54842397,2017-12-27,USA
4315,Innova,Ali Nouar,alinouar362@hotmail.com,+1-1598449736,2020-07-06,  Japon
6688,DataCorp,Marie Curie,mariecurie965@company.com,+33 6 52630759,2012-11-21,Maroc
5342,DataCorp,UGvdW,ugvdw964@yahoo.fr,0176458833,2018-08-30,  Maroc
9503,,Tariq Ben,tariqben348@gmail.com,0025148269,2018-01-07,  Allemagne   
3893,SoftWave,xpout,xpout126@company.com,+33 6 39511126,2015-04-01,Espagne
8204,SOFTWAVE,Marie Curie,mariecurie890@hotmail.com,,2020-03-02,Espagne   
2685,DataCorp,Tariq Ben,tariqben761@gmail.com,0637996250,2012-08-21,  Canada
6069,TechNova,Ali Nouar,alinouar222@gmail.com,+33 6 28702473,2021-05-20,  Japon
8303,SoftWave,Tariq Ben,tariqben892@company.com,+33 6 27925122,2022-10-04,  Maroc
